File,Fp1-ave1,Fp1-ave2,Fp1-ave3,Fp1-ave4,Fp2-ave1,Fp2-ave2,Fp2-ave3,Fp2-ave4,F7-ave1,F7-ave2,F7-ave3,F7-ave4,F3-ave1,F3-ave2,F3-ave3,F3-ave4,Fz-ave1,Fz-ave2,Fz-ave3,Fz-ave4,F4-ave1,F4-ave2,F4-ave3,F4-ave4,F8-ave1,F8-ave2,F8-ave3,F8-ave4,FC5-ave1,FC5-ave2,FC5-ave3,FC5-ave4,FC1-ave1,FC1-ave2,FC1-ave3,FC1-ave4,FC2-ave1,FC2-ave2,FC2-ave3,FC2-ave4,FC6-ave1,FC6-ave2,FC6-ave3,FC6-ave4,T7-ave1,T7-ave2,T7-ave3,T7-ave4,C3-ave1,C3-ave2,C3-ave3,C3-ave4,Cz-ave1,Cz-ave2,Cz-ave3,Cz-ave4,C4-ave1,C4-ave2,C4-ave3,C4-ave4,T8-ave1,T8-ave2,T8-ave3,T8-ave4,VEOG-ave1,VEOG-ave2,VEOG-ave3,VEOG-ave4,CP5-ave1,CP5-ave2,CP5-ave3,CP5-ave4,CP1-ave1,CP1-ave2,CP1-ave3,CP1-ave4,CP2-ave1,CP2-ave2,CP2-ave3,CP2-ave4,CP6-ave1,CP6-ave2,CP6-ave3,CP6-ave4,HEOG1-ave1,HEOG1-ave2,HEOG1-ave3,HEOG1-ave4,P7-ave1,P7-ave2,P7-ave3,P7-ave4,P3-ave1,P3-ave2,P3-ave3,P3-ave4,Pz-ave1,Pz-ave2,Pz-ave3,Pz-ave4,P4-ave1,P4-ave2,P4-ave3,P4-ave4,P8-ave1,P8-ave2,P8-ave3,P8-ave4,HEOG2-ave1,HEOG2-ave2,HEOG2-ave3,HEOG2-ave4,O1-ave1,O1-ave2,O1-ave3,O1-ave4,Oz-ave1,Oz-ave2,Oz-ave3,Oz-ave4,O2-ave1,O2-ave2,O2-ave3,O2-ave4,AF7-ave1,AF7-ave2,AF7-ave3,AF7-ave4,AF3-ave1,AF3-ave2,AF3-ave3,AF3-ave4,AF4-ave1,AF4-ave2,AF4-ave3,AF4-ave4,AF8-ave1,AF8-ave2,AF8-ave3,AF8-ave4,F5-ave1,F5-ave2,F5-ave3,F5-ave4,F1-ave1,F1-ave2,F1-ave3,F1-ave4,F2-ave1,F2-ave2,F2-ave3,F2-ave4,F6-ave1,F6-ave2,F6-ave3,F6-ave4,FT9-ave1,FT9-ave2,FT9-ave3,FT9-ave4,FT7-ave1,FT7-ave2,FT7-ave3,FT7-ave4,FC3-ave1,FC3-ave2,FC3-ave3,FC3-ave4,FC4-ave1,FC4-ave2,FC4-ave3,FC4-ave4,FT8-ave1,FT8-ave2,FT8-ave3,FT8-ave4,FT10-ave1,FT10-ave2,FT10-ave3,FT10-ave4,C5-ave1,C5-ave2,C5-ave3,C5-ave4,C1-ave1,C1-ave2,C1-ave3,C1-ave4,C2-ave1,C2-ave2,C2-ave3,C2-ave4,C6-ave1,C6-ave2,C6-ave3,C6-ave4,TP7-ave1,TP7-ave2,TP7-ave3,TP7-ave4,CP3-ave1,CP3-ave2,CP3-ave3,CP3-ave4,CPz-ave1,CPz-ave2,CPz-ave3,CPz-ave4,CP4-ave1,CP4-ave2,CP4-ave3,CP4-ave4,TP8-ave1,TP8-ave2,TP8-ave3,TP8-ave4,P5-ave1,P5-ave2,P5-ave3,P5-ave4,P1-ave1,P1-ave2,P1-ave3,P1-ave4,P2-ave1,P2-ave2,P2-ave3,P2-ave4,P6-ave1,P6-ave2,P6-ave3,P6-ave4,PO7-ave1,PO7-ave2,PO7-ave3,PO7-ave4,PO3-ave1,PO3-ave2,PO3-ave3,PO3-ave4,POz-ave1,POz-ave2,POz-ave3,POz-ave4,PO4-ave1,PO4-ave2,PO4-ave3,PO4-ave4,PO8-ave1,PO8-ave2,PO8-ave3,PO8-ave4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p01,-475.8533,1395.006657,-2109.469986,-359.395218,-3726.823044,756.03714,-2961.800194,-3415.901566,-330.315852,1030.343342,-653.763914,-703.571987,-124.290192,-163.15794,-176.356518,544.926453,1329.237843,-60.47703,111.06658,1174.479008,558.181858,372.5703,682.389736,-353.97265,1085.877705,702.843571,7.771461,1394.989872,2205.618668,-2455.745506,-182.782781,1071.299648,3083.7677,-1490.381527,256.497526,1311.294365,1422.617054,908.495522,1393.761063,1383.114433,-21814.55383,29467.7948,-84611.09009,-11092.19589,832.851791,-261.744165,796.451235,1015.703201,2692.140579,-144.714761,-574.513245,1686.27491,2206.07872,1011.333561,1983.475876,2215.070724,1701.708984,1864.481354,2262.406731,1882.699013,580.606127,190.01689,232.690692,-95.761716,-2046.967888,-1712.198067,2515.490723,314.972019,793.768787,1083.496952,2096.466064,2515.604591,2903.915024,1948.707962,3232.209778,2109.725952,2495.850945,954.982185,3220.927048,2828.228378,1778.499985,967.221355,1955.119514,1785.459518,-1388.327217,4.642231,-1668.385124,-1714.435959,1339.467335,-33.003411,1261.46431,801.72205,2094.523239,1331.141186,2388.549042,2125.367928,2254.493523,2231.991577,2481.965065,1747.659302,1607.270622,1092.647839,2021.371078,1086.734009,261.341739,-309.457278,794.66362,-967.122841,-193.676412,-316.738582,346.163607,185.948133,838.733196,108.654583,1543.583488,694.911051,2049.354362,-496.417761,1799.108887,234.18932,816.414261,1330.29232,2194.513702,1283.127689,637.120104,64.120346,-675.818443,-229.974318,-275.761104,-209.654856,-659.030056,44.086504,1076.669121,1026.104546,188.919866,399.723768,-1431.941605,438.866615,-2514.51683,-2646.014023,-885.34174,-93.198347,-1627.68383,-676.102591,254.130626,73.973233,300.574517,352.286482,1326.814938,1303.275394,1136.07626,1659.427071,993.431187,804.15411,73.367786,1384.800339,-376.985407,-883.915806,116.140997,-809.012318,1409.706974,-1747.654343,-228.040481,608.850765,611.558771,150.118756,385.674834,1128.640747,1478.708744,1678.194809,2009.829903,228.655553,686.262321,811.861706,-2165.956306,150.217032,102.983201,-605.392694,-16.690448,-192.904794,532.832432,-35.370201,652.812433,1539.58931,2854.568863,-1121.562958,792.308712,2176.646423,2404.728127,979.075718,1750.393295,978.874207,879.621506,26.851311,597.268343,584.083414,1342.689037,-28.218335,1292.859077,846.471691,3341.292572,552.697802,2188.677406,3608.28743,2350.236511,1797.537231,2351.879501,2543.914413,2538.567162,1428.511524,3431.987381,2290.210915,722.992468,398.024344,1188.768196,70.800239,1354.95615,-4.840042,1253.862762,829.8666,3021.448135,2078.069687,2537.763786,1908.670616,1877.523422,1918.937111,1432.206059,1876.112556,1602.759171,1116.109943,2010.293007,1116.893291,1495.068169,-65.97622,1570.230961,-585.796452,1754.790688,1018.353844,1763.053513,1201.782703,1552.349377,1618.33477,1901.622772,1180.312252,942.184448,605.910015,2435.480881,1333.957291,1420.739746,668.921757,1946.021271,691.211462
p02,3870.171356,5689.81514,2459.918404,-3133.983612,4084.794235,5604.571152,2489.054108,-3703.4832,-596.732855,-52.522796,1380.658054,2833.701897,685.307741,1093.370438,1695.727348,2121.068764,420.980501,1258.171272,2931.265068,2046.841431,1190.918446,1470.76025,2513.350296,2147.894478,204.304385,-194.330728,-20.368296,1094.466305,-1943.364334,-120.690119,633.420324,1779.228401,187.966502,610.395288,1379.843807,2310.701561,618.762255,1084.54113,1583.314514,2318.749237,344.536376,89.608353,718.779945,1345.643616,-525.347233,-1703.512383,-90.644836,2403.736305,-103.369212,-195.364213,846.570301,2014.798737,254.425836,354.927921,948.669243,2278.278732,782.036495,-13.189094,473.661613,1821.337509,687.043571,-1934.36451,-849.129391,919.532394,-1790.591431,-7911.065674,-11172.53571,-1063.228512,-940.113449,-1750.458527,-123.534143,2273.7257,-375.487566,-286.05113,104.916453,1952.968597,283.792281,-455.669498,375.248241,-248.471975,-7.345555,-993.922329,249.088383,841.671085,1729.492188,-55.514932,-1660.657501,-4467.815781,-951.96228,-1142.683792,275.648046,2260.72998,-944.197464,-1136.261463,291.024494,2249.695778,-363.610649,-657.138777,262.033868,2058.951378,759.186029,-1234.367561,-402.085257,941.944885,763.422966,-1244.037342,-392.482424,945.787907,-2030.47657,-709.192991,110.213006,2084.715843,-1263.897705,-2557.164764,-1884.662628,1986.392021,-306.935358,-2801.807594,-1895.518112,486.754227,286.165428,-1831.274796,-1250.729847,202.372456,-77.586907,2065.473175,3039.779472,2504.719162,472.845888,2520.935822,2468.053246,2444.41433,1118.006039,2452.751923,3891.473389,1229.376221,1056.054688,3731.928635,1803.938484,-634.520245,-665.325785,924.837399,1153.528309,2353.444099,-14.817077,1528.046131,2504.396248,2589.966774,1198.676205,1447.527313,2550.239944,2138.956451,203.395486,-189.25209,-21.827187,1091.299152,-664.630985,-1004.994965,-23.613548,3068.370628,-655.432892,-1020.211792,-25.303134,3038.157845,1346.979809,4467.685318,1090.294552,2597.914696,333.389997,139.037943,774.425936,1357.115364,333.565688,72.877622,721.347523,1339.94751,578.393173,-930.780888,-127.660882,-617.539835,-1127.149391,-1133.477879,-101.832724,1858.706474,-80.920464,-181.842983,852.826023,1998.274994,226.998901,221.580172,1120.246315,2281.739235,775.306559,-261.608076,86.962682,1518.118954,-802.299881,-1809.249687,-275.990009,2143.862724,-350.291872,-774.472189,236.158967,2606.486702,-92.122251,-225.985599,620.32876,2046.611214,526.770687,-73.602945,600.690889,1662.285805,597.981024,-1431.18763,-871.499634,1129.349232,-957.471657,-1141.097832,287.426424,2257.850075,-952.321815,-1143.485737,301.954222,2229.880524,211.175632,-474.171925,794.994259,1919.829178,771.534729,-1228.449059,-387.470269,929.831219,-1393.406105,-2771.064949,-1330.958366,2435.027504,-717.750883,-2170.061684,-294.515109,1705.720139,-347.781968,-2148.726273,-381.15499,890.997028,284.711909,-1843.829346,-1243.732548,196.370816,205.662537,-2880.919456,-1548.262882,293.014741
p03,-3569.651413,-2206.669426,-503.961277,-362.06677,-1797.859764,-2122.761726,921.448326,614.777517,-2773.76976,-1504.245472,-1040.137768,-864.011955,-2182.315445,-1064.411068,-626.023102,-674.567509,1161.864471,-631.61211,-683.053827,4.819737,-491.509628,818.808651,-640.323973,286.861515,-832.37772,966.811275,-188.428676,-1125.365829,-2269.931793,-916.642284,-825.153923,-834.590244,-1068.121719,-394.782305,44.300666,-170.293677,-169.75044,338.109589,-344.424653,-301.699376,-218.55073,1768.520927,1794.251251,-1076.751804,-1238.383198,-472.216463,1311.025715,-845.188332,-103.959739,617.935085,42.691919,57.817441,574.273443,192.975211,-148.396266,116.883898,-189.499354,736.418629,187.587059,-719.259691,-922.550392,-709.358454,-804.909325,-2368.605995,4449.820328,4041.213226,-1561.593246,-2274.396706,824.511433,1640.715218,520.850134,318.102837,2135.704041,1679.026413,383.023334,544.887686,862.97493,1508.275318,347.535706,-345.809531,406.668711,-920.913792,-236.409521,-39.937559,2073.059082,1791.790962,342.371035,40.804017,-103.228426,729.397678,8.735855,-791.421556,1452.26202,2014.259338,966.361046,518.954325,1824.629974,2010.35881,1470.094299,-6.512392,1108.522606,1229.477024,-34.783903,40.882152,999.071884,224.580121,-1131.419659,-1866.20388,-2094.178581,-1583.291245,-428.467274,-408.185625,921.598911,1189.225769,-659.19714,-1347.963333,2494.072151,1730.579948,-2609.374428,-1984.121704,-718.081236,-144.07748,-902.1451,-2203.170395,-3969.039917,-1991.853523,-858.947372,37.680793,-2429.671669,-855.734444,-227.94292,-38.337651,-1860.136604,-457.263803,-771.407509,-781.660271,-1160.96468,-1675.949097,-755.208492,476.480436,-2202.703476,-1062.915611,-641.649055,-702.185106,-1511.841774,-145.507705,-422.171545,462.618208,1157.715416,-626.000166,-691.071272,2.864402,-854.668903,-244.297528,1254.415512,-606.103992,-1227.616215,-2754.459,-377.896953,-283.705807,-2580.822182,-1134.654427,-1183.71172,-1029.591656,-1566.678905,-180.441022,-272.399855,-428.135872,-263.988042,393.132854,-652.206993,165.383255,-950.457287,-67.089772,-1621.356964,-1604.922485,459.961414,972.739124,-89.851093,-1060.566521,-1320.565891,-217.455745,-351.479769,-796.421146,136.82766,430.015612,276.069427,270.306921,7.109129,721.268988,430.242348,-275.59607,-761.847019,1164.047813,-712.132788,-1166.78772,255.45733,1075.261593,198.304451,-2255.670547,471.683741,1596.188831,1156.825733,462.560272,1323.16761,907.784557,912.734222,257.478547,2080.194473,1579.876041,1027.480602,422.702837,-637.464476,623.317623,-1468.32943,-2225.439072,1088.63039,843.710327,740.643597,139.409173,2117.857552,1977.10743,821.48304,103.969121,2607.312393,1871.723557,791.665649,205.873513,590.65156,535.558987,-633.441067,-773.474026,273.803926,33.281127,-1073.559952,-1330.356789,1948.313904,1140.66782,292.588139,-176.902437,3178.707504,3613.866425,1646.639061,-108.398664,912.375832,1309.797859,-894.951439,-576.601124,13.325074,-434.485292,-1567.621899,-2101.378441
p04,133.718991,1225.707245,-9.414359,2311.767578,-760.025787,2419.082642,1648.957443,3068.943977,287.138295,-203.253317,-1219.109726,610.801315,-1251.867771,-829.184818,-318.715286,1150.203705,119.333649,-94.20169,652.209806,1758.782578,118.105149,781.253386,1991.330719,2102.861023,-647.135592,683.99148,57.718378,-157.882106,-4214.612198,83.934551,3982.498932,423.127985,-829.159355,-134.549558,894.230175,982.680798,-163.083649,417.366171,1387.308407,1787.480927,229.369354,507.090902,1311.475563,2107.809448,1079.797554,209.088469,1483.500004,1613.65757,-1321.412468,133.806336,798.467207,1429.553699,-883.409214,-41.079211,694.096804,777.159119,-528.350925,578.604794,1159.729385,1321.943569,507.00407,1625.343513,946.106339,3054.477501,5128.678131,2651.586914,3264.282227,1311.322021,-198.022807,675.563478,1627.979851,1548.130989,-586.830759,1018.89782,1170.805645,1973.871613,239.734364,1263.984966,1411.716747,1581.246662,261.650014,1876.71566,1502.924919,2816.168404,774.287081,54.436076,-457.714367,-1255.859756,593.817663,2166.839218,2252.042389,1785.608673,-93.762887,1784.355927,1167.420959,1443.115902,248.850346,1421.183968,891.410065,1418.019485,1024.046135,2465.426445,1215.653038,2369.191933,-185.508847,1273.869514,945.052814,1581.751156,438.137197,504.293251,29.333949,345.525384,-908.267403,1887.460709,3515.855026,1780.772209,1540.123177,1679.008293,2250.264549,2379.86393,1492.908764,1974.320412,1087.671089,1408.232975,-2135.524559,-284.786677,760.312319,2015.068436,-2151.464272,1057.24802,722.465277,2635.269165,-2784.588814,-2412.396622,77.775735,811.213303,-1035.484219,1116.187763,1002.672482,332.786226,-1164.896297,-292.55209,918.807983,1942.781639,-1773.055458,-1352.656555,181.213927,1045.358276,-856.412125,-339.407134,1516.647148,1624.46022,-75.160122,612.812805,861.768246,1721.131897,-1012.792683,-1625.004768,194.409513,-236.622667,-187.369108,819.145966,2625.868034,1530.576611,-1210.43148,74.085736,769.809532,1142.284775,-699.099541,60.795426,2081.618118,1633.867836,2729.636574,626.81241,3494.898987,3683.931351,24116.99219,-1100.822735,32204.41895,14840.04211,-1371.711731,-315.262961,1369.62204,1361.891651,-827.333546,196.546996,927.302933,1169.960499,-510.869265,429.125977,1482.675648,1625.910759,519.754505,562.102842,2232.71656,456.491327,-1492.64679,376.86224,1118.081856,250.241089,89.202285,752.836227,1224.933052,1631.328011,-557.17721,1290.903187,716.797161,1454.377556,491.206026,1291.852283,1610.496521,2065.689087,-1193.7644,2525.774574,1361.188126,580.864716,58.300203,1935.840225,-194.130301,3261.598969,1179.468727,3474.692154,4017.178726,2693.958855,508.591461,1086.037254,1055.472279,1018.459702,1001.711845,3067.329979,1869.85836,3641.418457,1551.731873,1306.840801,384.454799,1628.35865,124.131846,2819.055176,54.386193,1906.126595,220.86823,1561.447811,998.075199,2066.304207,13.85408,1843.535805,162.134874,1940.561676,365.804887,2097.066689,1387.446499,3812.733459
p05,-4727.542877,771.255541,-5282.876205,-1144.512272,-13506.60858,1124.565125,-21224.06006,-485.887289,1181.999874,733.811188,473.091459,-223.098826,971.413231,208.893299,5.810316,1424.54195,1815.659142,2338.345146,1734.540749,2234.66568,1614.351082,2125.423813,-331.583238,359.643817,-243.991995,-2268.597412,-1808.364677,-919.276047,610.725498,553.736401,-1165.606689,1754.711723,1452.539921,1675.685883,1684.451485,1730.286407,2222.179604,2110.032845,2639.04686,927.653885,1773.455238,1545.513058,477.391052,925.81501,422.909307,-432.751513,-708.236599,179.634285,1894.907379,1030.573845,3221.627426,2199.206924,3161.920738,2814.255142,3884.055328,1885.087776,2860.817337,2185.552025,2116.053009,641.927576,3511.472321,379.329491,-916.051292,-233.993506,-4966.87088,-1719.966125,-671.63372,1723.944664,1481.533051,142.305827,207.732153,753.567505,1965.589142,1983.085823,1915.728188,1489.5504,2847.588539,2173.61145,1950.542259,699.807167,2707.491875,887.643814,305.518508,239.818048,-941.959476,-378.483367,-698.669672,-51.764017,800.500488,914.874649,99.284011,551.955366,1866.352463,471.531296,235.64682,1008.69751,2251.175499,2818.307304,1909.996605,1394.429874,2980.329323,1119.993877,214.378548,543.879795,1352.916813,562.985897,-92.592949,-439.08329,-1658.370209,-2049.271774,-735.527802,-845.153332,2020.108604,250.654531,229.032731,387.175536,1350.671577,279.902577,-727.116919,-97.138518,1580.994797,-263.418269,1081.453228,206.931257,-3324.041748,-2392.789459,-7471.426392,-1496.386242,-960.345459,-884.417439,-1751.410866,-53.256297,1274.150276,587.359524,-491.750908,639.849186,-8613.517761,-22.241014,-13925.93231,-3493.153,13.240039,111.255932,-814.198685,545.329952,1752.248383,1324.929142,826.222134,1455.916882,1820.48893,3061.923027,1954.405022,1965.237999,2029.085732,592.540598,-622.613001,1014.087105,-1083.723259,-3326.8116,-1792.761421,-633.566952,39.817199,-1107.123375,-936.551952,450.839758,1448.824883,801.028728,-71.521461,1125.102901,2128.10421,2692.907333,1162.288761,343.254566,-240.486169,94.091499,-1238.118362,1310.549068,-313.88011,-554.775095,-1136.724472,-289.006257,759.038448,568.951273,-493.556261,1419.601536,2562.952423,1763.936043,1042.592239,1641.557884,2720.989418,2312.934494,1183.501816,1215.189457,1346.378708,1002.741432,105.887818,566.551304,-474.475861,739.956474,-1220.101643,131.746674,2304.449654,1675.177383,1221.398735,1463.069153,2877.435493,2220.201111,2060.685349,793.36338,3306.838608,2141.814423,2003.654671,680.502844,430.034685,703.472137,-593.968821,-445.504427,1942.75589,347.689986,93.665946,547.65048,2315.665054,1048.876762,1452.035713,1407.192612,2651.593399,1085.959911,859.929752,288.377643,2289.928627,651.536036,13.555695,139.414978,1987.707138,385.507464,-875.523281,24.529766,2044.298553,230.602479,188.316453,376.347637,2512.569046,546.150064,302.109361,308.009887,2284.092903,-76.282674,432.215214,834.133434,917.242146,-428.845167,-663.241386,2175.289917
p06,-422.668457,-3367.648697,1174.401569,-241.57517,-1286.779976,-3740.932465,4807.28035,-5007.986832,-1960.321808,-2458.382797,-642.049313,92.79058,-184.680462,-217.160201,517.451715,2280.69725,1314.896297,408.036566,1547.884464,226.569939,1592.823601,574.870968,3950.618362,1111.717224,1217.726898,-1128.156567,812.891006,1011.406803,-1304.822254,-2670.848656,65.360075,1188.752556,180.24205,-252.587891,1589.932537,244.641662,1537.501431,954.443741,1964.58416,521.542263,1622.026253,367.066669,2105.257797,2734.82933,-1337.913132,-2502.458763,-695.511866,488.886166,-351.695132,-1274.904537,1213.015556,-454.949951,1711.743164,576.36075,2308.044624,-239.812946,1620.236969,249.867725,2312.436676,702.709627,1551.783085,1232.030869,1747.588158,1997.67437,-2131.715775,5084.934616,-2047.584534,1058.297825,-821.094799,-2549.903488,485.164309,136.693048,983.932877,-399.977684,1428.31049,39.083198,1884.474373,786.48119,2796.162796,893.207455,1348.31543,271.169853,2661.968422,1082.458591,2500.057602,2243.708229,-362.564564,1350.835705,-40.986866,-1934.431648,807.355976,-106.320739,1728.561592,65.085256,2137.896156,-632.188654,1727.741623,78.371918,2167.227173,-615.817356,1665.102577,495.469761,3484.269714,977.701378,2050.666046,357.668805,2694.185257,994.644737,-3974.82872,-3133.591461,-1164.835548,-1259.560394,389.261508,-1735.901451,1328.073597,-750.739241,933.849335,-1237.994003,1759.451103,-44.829863,1188.34486,-294.209433,2225.66967,885.324287,-368.804717,-2929.335785,681.725979,1642.415619,1123.542309,-417.030239,843.334866,3316.912079,1549.835396,1459.59034,4103.660202,490.309477,3561.869812,-734.914589,2096.42601,457.128334,-379.691458,-558.699226,155.382383,2770.376968,1421.494389,483.14271,1309.917068,855.416393,1346.947861,296.794987,2160.534859,1171.353245,1402.15416,757.132244,515.474606,2760.961342,-921.951199,-2069.352531,-847.637177,1678.521538,-1359.361649,-2834.844017,180.925822,2295.137215,269.414186,-1106.665421,779.23522,434.099245,1974.798965,925.056553,2594.247437,1028.667927,2829.075432,3359.41391,3780.379868,-46.805823,1664.780426,701.580477,1984.177971,2582.030296,-88.658613,-2954.110527,1.292427,724.40753,633.847094,-750.990868,1270.698357,-269.73567,1620.497131,846.520615,2314.971924,491.774797,1545.240974,207.261419,2276.571465,1173.551273,-1445.676804,-2832.848549,-857.105637,171.218359,33.177066,-1417.903519,1177.276134,-131.215179,941.75806,-311.540461,2022.327042,603.674555,1922.987556,45.332557,2457.029915,934.999752,1832.185745,-455.565929,1666.604424,2240.683746,-25.423324,-1896.193504,824.413967,-90.783936,1732.320976,66.271156,2141.597557,-647.424746,1906.715012,671.360779,2572.608757,1294.264221,1929.819679,432.771778,2769.784927,824.093151,432.66449,-2070.344353,1225.68922,274.696517,529.494619,-1330.703545,1746.409798,516.219521,1683.740616,-988.41486,2396.630096,957.234097,1178.523159,-307.044601,2221.911049,889.522839,687.829494,-37.061629,2520.017433,629.094124
